Type,SKU,Name,Brand,MPN,UPC,Category,Cost,Min Margin Percent,Original Price,Current Price,Is Part,Parent SKU,Pricing Strategy,Strategy Mode,Status
part,MH16,Connecting Rod Housing,Columbia Taping Tools,MH16,,Drywall Finishing Tools > Parts,5.20,35,8.00,8.00,1,,undercut,auto,Needs Attention
part,CT112,Connecting Stud,Columbia Taping Tools,CT112,,Drywall Finishing Tools > Parts,7.15,35,11.00,11.00,1,,undercut,auto,Needs Attention
part,CT104,Connection Strap,Columbia Taping Tools,CT104,,Drywall Finishing Tools > Parts,12.32,35,18.95,18.95,1,,undercut,auto,Needs Attention
part,CT105,Crimper Lever,Columbia Taping Tools,CT105,,Drywall Finishing Tools > Parts,22.43,35,34.50,34.50,1,,undercut,auto,Floor Lock Triggered
part,CT10A,Crimping Arm Shaft Bushing - L,Columbia Taping Tools,CT10A,,Drywall Finishing Tools > Parts,9.07,35,13.95,13.95,1,,undercut,auto,Needs Attention
part,CT47,Crimping Wheel,Columbia Taping Tools,CT47,,Drywall Finishing Tools > Parts,12.32,35,18.95,18.95,1,,undercut,auto,Needs Attention
part,CT50,Crimping Wheel Bushing,Columbia Taping Tools,CT50,,Drywall Finishing Tools > Parts,3.90,35,6.00,6.00,1,,undercut,auto,Needs Attention
part,CR4,Cut Washer,Columbia Taping Tools,CR4,,Drywall Finishing Tools > Parts,1.95,35,3.00,3.00,1,,undercut,auto,Needs Attention
part,CT42A,Diamond Blade,Columbia Taping Tools,CT42A,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,,undercut,auto,Needs Attention
part,CT13,Dog Base Bracket,Columbia Taping Tools,CT13,,Drywall Finishing Tools > Parts,10.40,35,16.00,16.00,1,,undercut,auto,Needs Attention
part,CFB4-7,"Door - 7""",Columbia Taping Tools,CFB4-7,,Drywall Finishing Tools > Parts,27.63,35,42.50,42.50,1,CFB4,undercut,auto,Floor Lock Triggered
part,CFB4-8,"Door - 8""",Columbia Taping Tools,CFB4-8,,Drywall Finishing Tools > Parts,30.52,35,46.95,46.95,1,CFB4,undercut,auto,Needs Attention
part,HNS15-2,"Door Gasket - 2""",Columbia Taping Tools,HNS15-2,,Drywall Finishing Tools > Parts,23.40,35,36.00,36.00,1,HNS15,undercut,auto,Needs Attention
part,HNS15-3,"Door Gasket - 3""",Columbia Taping Tools,HNS15-3,,Drywall Finishing Tools > Parts,22.75,35,35.00,35.00,1,HNS15,undercut,auto,Needs Attention
part,CFB7-7,"Door Gasket - 7""",Columbia Taping Tools,CFB7-7,,Drywall Finishing Tools > Parts,18.53,35,28.50,28.50,1,CFB7,undercut,auto,Floor Lock Triggered
part,CFB7-8,"Door Gasket - 8""",Columbia Taping Tools,CFB7-8,,Drywall Finishing Tools > Parts,20.77,35,31.95,31.95,1,CFB7,undercut,auto,Needs Attention
part,HNS10A,Door Spring - Short,Columbia Taping Tools,HNS10A,,Drywall Finishing Tools > Parts,12.19,35,18.75,18.75,1,HNS-DOOR-SPRING,undercut,auto,Needs Attention
part,HNS10,Door Spring - Long,Columbia Taping Tools,HNS10,,Drywall Finishing Tools > Parts,12.19,35,18.75,18.75,1,HNS-DOOR-SPRING,undercut,auto,Needs Attention
part,CT71,Drive Sprocket - Small,Columbia Taping Tools,CT71,,Drywall Finishing Tools > Parts,9.75,35,15.00,15.00,1,CT-SPROCKET,undercut,auto,Needs Attention
part,CT77,Drive Sprocket - Large,Columbia Taping Tools,CT77,,Drywall Finishing Tools > Parts,17.23,35,26.50,26.50,1,CT-SPROCKET,undercut,auto,Floor Lock Triggered
part,CFB15,Door Hinge,Columbia Taping Tools,CFB15,,Drywall Finishing Tools > Parts,16.22,35,24.95,24.95,1,,undercut,auto,Needs Attention
part,FFB17,Door Spring,Columbia Taping Tools,FFB17,,Drywall Finishing Tools > Parts,3.25,35,5.00,5.00,1,,undercut,auto,Needs Attention
part,FFB16,Door Spring Nut,Columbia Taping Tools,FFB16,,Drywall Finishing Tools > Parts,3.25,35,5.00,5.00,1,,undercut,auto,Needs Attention
part,CFB11A,Door Stop,Columbia Taping Tools,CFB11A,,Drywall Finishing Tools > Parts,1.95,35,3.00,3.00,1,,undercut,auto,Needs Attention
part,FFB32,Door Stop,Columbia Taping Tools,FFB32,,Drywall Finishing Tools > Parts,1.95,35,3.00,3.00,1,,undercut,auto,Needs Attention
part,CT78,Drive Chain,Columbia Taping Tools,CT78,,Drywall Finishing Tools > Parts,42.90,35,66.00,66.00,1,,undercut,auto,Needs Attention
part,CT70,Drive Shaft,Columbia Taping Tools,CT70,,Drywall Finishing Tools > Parts,21.45,35,33.00,33.00,1,,undercut,auto,Needs Attention
part,CT87,Engraved Cover Plate Cap,Columbia Taping Tools,CT87,,Drywall Finishing Tools > Parts,27.30,35,42.00,42.00,1,,undercut,auto,Needs Attention
part,HH5,Extension Housing,Columbia Taping Tools,HH5,,Drywall Finishing Tools > Parts,21.45,35,33.00,33.00,1,,undercut,auto,Needs Attention
part,HH30,Extension Release Trigger,Columbia Taping Tools,HH30,,Drywall Finishing Tools > Parts,9.26,35,14.25,14.25,1,,undercut,auto,Needs Attention
part,CT130,Extension Shaft,Columbia Taping Tools,CT130,,Drywall Finishing Tools > Parts,21.13,35,32.50,32.50,1,,undercut,auto,Floor Lock Triggered
part,AH7-2,"Frame Tension Spring - 2""",Columbia Taping Tools,AH7-2,,Drywall Finishing Tools > Parts,8.13,35,12.50,12.50,1,AH7,undercut,auto,Floor Lock Triggered
part,AH7-2.5,"Frame Tension Spring - 2.5""",Columbia Taping Tools,AH7-2.5,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,AH7,undercut,auto,Needs Attention
part,AH7-3,"Frame Tension Spring - 3""",Columbia Taping Tools,AH7,,Drywall Finishing Tools > Parts,8.61,35,13.25,13.25,1,AH7,undercut,auto,Needs Attention
part,AH7-3.5,"Frame Tension Spring - 3.5""",Columbia Taping Tools,AH7-3.5,,Drywall Finishing Tools > Parts,9.43,35,14.50,14.50,1,AH7,undercut,auto,Floor Lock Triggered
part,CT127,Extension Shaft Bracket,Columbia Taping Tools,CT127,,Drywall Finishing Tools > Parts,14.27,35,21.95,21.95,1,,undercut,auto,Needs Attention
part,MP33,Filler Gasket,Columbia Taping Tools,MP33,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,,undercut,auto,Needs Attention
part,MP28,Filler Nut,Columbia Taping Tools,MP28,,Drywall Finishing Tools > Parts,7.96,35,12.25,12.25,1,,undercut,auto,Needs Attention
part,MP25,Filler Studs,Columbia Taping Tools,MP25,,Drywall Finishing Tools > Parts,6.50,35,10.00,10.00,1,,undercut,auto,Needs Attention
part,MP2,Foot Valve Casting,Columbia Taping Tools,MP2,,Drywall Finishing Tools > Parts,18.85,35,29.00,29.00,1,,undercut,auto,Needs Attention
part,AH5,Frame Retainer Clip,Columbia Taping Tools,AH5,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,,undercut,auto,Needs Attention
part,AH6A,Funnel Retainer Clip,Columbia Taping Tools,AH6A,,Drywall Finishing Tools > Parts,12.35,35,19.00,19.00,1,,undercut,auto,Needs Attention
part,MH21,Grip Adjuster Housing,Columbia Taping Tools,MH21,,Drywall Finishing Tools > Parts,14.27,35,21.95,21.95,1,,undercut,auto,Needs Attention
part,MH23,Grip Adjusting Fastener,Columbia Taping Tools,MH23,,Drywall Finishing Tools > Parts,7.15,35,11.00,11.00,1,,undercut,auto,Needs Attention
part,MH22,Grip Adjustment Pin,Columbia Taping Tools,MH22,,Drywall Finishing Tools > Parts,7.15,35,11.00,11.00,1,,undercut,auto,Needs Attention
part,HH15,Grip Sleeve Octagon,Columbia Taping Tools,HH15,,Drywall Finishing Tools > Parts,9.75,35,15.00,15.00,1,,undercut,auto,Needs Attention
part,CT115,Guard Ring,Columbia Taping Tools,CT115,,Drywall Finishing Tools > Parts,13.00,35,20.00,20.00,1,,undercut,auto,Needs Attention
part,CT58,Guide Rod Bushing,Columbia Taping Tools,CT58,,Drywall Finishing Tools > Parts,5.20,35,8.00,8.00,1,,undercut,auto,Needs Attention
part,CT126,Hand Grip Body,Columbia Taping Tools,CT126,,Drywall Finishing Tools > Parts,42.90,35,66.00,66.00,1,,undercut,auto,Needs Attention
part,CT124,Hand Grip Guard Ring,Columbia Taping Tools,CT124,,Drywall Finishing Tools > Parts,13.00,35,20.00,20.00,1,,undercut,auto,Needs Attention
part,HNS12,Handle Clamp,Columbia Taping Tools,HNS12,,Drywall Finishing Tools > Parts,11.05,35,17.00,17.00,1,,undercut,auto,Needs Attention
part,CR11,Handle Connecting Link,Columbia Taping Tools,CR11,,Drywall Finishing Tools > Parts,12.32,35,18.95,18.95,1,,undercut,auto,Needs Attention
part,HH35,Handle Grip,Columbia Taping Tools,HH35,,Drywall Finishing Tools > Parts,4.55,35,7.00,7.00,1,,undercut,auto,Needs Attention
part,MH4,Handle Grip,Columbia Taping Tools,MH4,,Drywall Finishing Tools > Parts,24.05,35,37.00,37.00,1,,undercut,auto,Needs Attention
part,MH11,Handle Grip Bushing,Columbia Taping Tools,MH11,,Drywall Finishing Tools > Parts,3.90,35,6.00,6.00,1,,undercut,auto,Needs Attention
part,AH1-2,"Head Casting - 2""",Columbia Taping Tools,AH1-2,,Drywall Finishing Tools > Parts,99.45,35,153.00,153.00,1,AH1,undercut,auto,Needs Attention
part,AH1-2.5,"Head Casting - 2.5""",Columbia Taping Tools,AH1-2.5,,Drywall Finishing Tools > Parts,113.00,35,173.85,173.85,1,AH1,undercut,auto,Needs Attention
part,AH1-3,"Head Casting - 3""",Columbia Taping Tools,AH1-3,,Drywall Finishing Tools > Parts,99.45,35,153.00,153.00,1,AH1,undercut,auto,Needs Attention
part,AH1-3.5,"Head Casting - 3.5""",Columbia Taping Tools,AH1-3.5,,Drywall Finishing Tools > Parts,99.45,35,153.00,153.00,1,AH1,undercut,auto,Needs Attention
part,HFFB3,Hinge Box End Plate - Right,Columbia Taping Tools,HFFB3,,Drywall Finishing Tools > Parts,23.40,35,36.00,36.00,1,HFFB3-PLATE,undercut,auto,Needs Attention
part,HFFB3A,Hinge Box End Plate - Left,Columbia Taping Tools,HFFB3A,,Drywall Finishing Tools > Parts,23.40,35,36.00,36.00,1,HFFB3-PLATE,undercut,auto,Needs Attention
part,MP6,Handle Link,Columbia Taping Tools,MP6,,Drywall Finishing Tools > Parts,21.45,35,33.00,33.00,1,,undercut,auto,Needs Attention
part,HNSA-14,Handle Link Assembly,Columbia Taping Tools,HNSA14,,Drywall Finishing Tools > Parts,29.25,35,45.00,45.00,1,,undercut,auto,Needs Attention
part,MH1,Handle Mount Plate,Columbia Taping Tools,MH1,,Drywall Finishing Tools > Parts,48.75,35,75.00,75.00,1,,undercut,auto,Needs Attention
part,CR6,Handle Mounting Swivel,Columbia Taping Tools,CR6,,Drywall Finishing Tools > Parts,16.22,35,24.95,24.95,1,,undercut,auto,Needs Attention
part,HPA-48,Handle Pin Assembly,Columbia Taping Tools,HPA48,,Drywall Finishing Tools > Parts,3.25,35,5.00,5.00,1,,undercut,auto,Needs Attention
part,HH8,Handle Tube,Columbia Taping Tools,HH8,,Drywall Finishing Tools > Parts,29.25,35,45.00,45.00,1,,undercut,auto,Needs Attention
part,MP5,Head Bushing,Columbia Taping Tools,MP5,,Drywall Finishing Tools > Parts,9.07,35,13.95,13.95,1,,undercut,auto,Needs Attention
part,CR1,Head Casting,Columbia Taping Tools,CR1,,Drywall Finishing Tools > Parts,25.35,35,39.00,39.00,1,,undercut,auto,Needs Attention
part,FFB39,Hex Bolt,Columbia Taping Tools,FFB39,,Drywall Finishing Tools > Parts,1.95,35,3.00,3.00,1,,undercut,auto,Needs Attention
part,CT20,Hinge Block,Columbia Taping Tools,CT20,,Drywall Finishing Tools > Parts,16.22,35,24.95,24.95,1,,undercut,auto,Needs Attention
part,CFB15A,Hinge Bushing (Plastic Washer),Columbia Taping Tools,CFB15A,,Drywall Finishing Tools > Parts,5.53,35,8.50,8.50,1,,undercut,auto,Floor Lock Triggered
part,BH6,Hinge Pin,Columbia Taping Tools,BH6,,Drywall Finishing Tools > Parts,7.31,35,11.25,11.25,1,,undercut,auto,Needs Attention
part,MH6,Hinge Pin,Columbia Taping Tools,MH6,,Drywall Finishing Tools > Parts,2.60,35,4.00,4.00,1,,undercut,auto,Needs Attention
part,CT79,Hollow Shaft,Columbia Taping Tools,CT79,,Drywall Finishing Tools > Parts,25.03,35,38.50,38.50,1,,undercut,auto,Floor Lock Triggered
part,CT68,Hub,Columbia Taping Tools,CT68,,Drywall Finishing Tools > Parts,9.75,35,15.00,15.00,1,,undercut,auto,Needs Attention
part,CT2,Insert Bushing for CT#7A,Columbia Taping Tools,CT2,,Drywall Finishing Tools > Parts,3.25,35,5.00,5.00,1,,undercut,auto,Needs Attention
part,MH13,Large Nyliner Bushing,Columbia Taping Tools,MH13,,Drywall Finishing Tools > Parts,3.25,35,5.00,5.00,1,,undercut,auto,Needs Attention
part,CT4,Wafer Bushing - Left,Columbia Taping Tools,CT4,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,CT-WAFER-BUSHING,undercut,auto,Needs Attention
part,CT5,Wafer Bushing - Right,Columbia Taping Tools,CT5,,Drywall Finishing Tools > Parts,7.48,35,11.50,11.50,1,CT-WAFER-BUSHING,undercut,auto,Floor Lock Triggered
part,HP47,Latch Clamp Assembly,Columbia Taping Tools,HP47,,Drywall Finishing Tools > Parts,18.82,35,28.95,28.95,1,,undercut,auto,Needs Attention
part,HP46,Latch Keeper,Columbia Taping Tools,HP46,,Drywall Finishing Tools > Parts,12.84,35,19.75,19.75,1,,undercut,auto,Needs Attention
part,MP8,Leg,Columbia Taping Tools,MP8,,Drywall Finishing Tools > Parts,46.15,35,71.00,71.00,1,,undercut,auto,Needs Attention
part,HH17C,Line Pincher,Columbia Taping Tools,HH17C,,Drywall Finishing Tools > Parts,2.60,35,4.00,4.00,1,,undercut,auto,Needs Attention
part,BH4,Lower Brake Lever,Columbia Taping Tools,BH4,,Drywall Finishing Tools > Parts,12.84,35,19.75,19.75,1,,undercut,auto,Needs Attention
part,MH3,Lower Mount Bracket,Columbia Taping Tools,MH3,,Drywall Finishing Tools > Parts,21.45,35,33.00,33.00,1,,undercut,auto,Needs Attention
part,BH3,Lower Mounting Bracket,Columbia Taping Tools,BH3,,Drywall Finishing Tools > Parts,20.80,35,32.00,32.00,1,,undercut,auto,Needs Attention
part,CT80,Manual Drive Grip,Columbia Taping Tools,CT80,,Drywall Finishing Tools > Parts,12.19,35,18.75,18.75,1,,undercut,auto,Needs Attention
part,MH2,Matrix Handle Head,Columbia Taping Tools,MH2,,Drywall Finishing Tools > Parts,2.60,35,4.00,4.00,1,,undercut,auto,Needs Attention
part,CT43,Micro Chain,Columbia Taping Tools,CT43,,Drywall Finishing Tools > Parts,15.93,35,24.50,24.50,1,,undercut,auto,Floor Lock Triggered
part,MH3A,Mounting Bracket Stem,Columbia Taping Tools,MH3A,,Drywall Finishing Tools > Parts,2.60,35,4.00,4.00,1,,undercut,auto,Needs Attention
part,BH1,Mounting Plate,Columbia Taping Tools,BH1,,Drywall Finishing Tools > Parts,19.50,35,30.00,30.00,1,,undercut,auto,Needs Attention
part,MP24,Mud Pump Screen,Columbia Taping Tools,MP24,,Drywall Finishing Tools > Parts,2.60,35,4.00,4.00,1,,undercut,auto,Needs Attention
part,MP23,Mud Pump Seal,Columbia Taping Tools,MP23,,Drywall Finishing Tools > Parts,10.72,35,16.50,16.50,1,,undercut,auto,Needs Attention
part,HFFB1A-10,"Mud Seal Strip - 10""",Columbia Taping Tools,HFFB1A,,Drywall Finishing Tools > Parts,6.50,35,10.00,10.00,1,,undercut,auto,Needs Attention
part,CT96,Mud Shut-Off Gasket,Columbia Taping Tools,CT96,,Drywall Finishing Tools > Parts,2.60,35,4.00,4.00,1,,undercut,auto,Needs Attention
part,CT98,Mud Supply Seal Plate & Shaft,Columbia Taping Tools,CT98,,Drywall Finishing Tools > Parts,16.22,35,24.95,24.95,1,,undercut,auto,Needs Attention
part,CT97,Mud Supply Valve Body,Columbia Taping Tools,CT97,,Drywall Finishing Tools > Parts,22.43,35,34.50,34.50,1,,undercut,auto,Floor Lock Triggered
part,CFB6,Mud Supply Valve Unit,Columbia Taping Tools,CFB6,,Drywall Finishing Tools > Parts,18.85,35,29.00,29.00,1,,undercut,auto,Needs Attention
part,HNS17A,Nail Spotter Handle Tightness Screw,Columbia Taping Tools,HNS17A,,Drywall Finishing Tools > Parts,3.25,35,5.00,5.00,1,,undercut,auto,Needs Attention
part,CT63,Needle,Columbia Taping Tools,CT63,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,,undercut,auto,Needs Attention
part,CT62,Needle Holding Shaft,Columbia Taping Tools,CT62,,Drywall Finishing Tools > Parts,10.40,35,16.00,16.00,1,,undercut,auto,Needs Attention
part,MP13A,Piston Backing Washer - Small,Columbia Taping Tools,MP13A,,Drywall Finishing Tools > Parts,8.13,35,12.50,12.50,1,MP-PISTON-BACKING-WASHER,undercut,auto,Floor Lock Triggered
part,MP13,Piston Backing Washer - Large,Columbia Taping Tools,MP13,,Drywall Finishing Tools > Parts,9.26,35,14.25,14.25,1,MP-PISTON-BACKING-WASHER,undercut,auto,Needs Attention
part,CT64,Needle Return Shaft,Columbia Taping Tools,CT64,,Drywall Finishing Tools > Parts,3.90,35,6.00,6.00,1,,undercut,auto,Needs Attention
part,CT65,Needle Return Spring,Columbia Taping Tools,CT65,,Drywall Finishing Tools > Parts,2.60,35,4.00,4.00,1,,undercut,auto,Needs Attention
part,HFFB4D,Nylatron Bushing,Columbia Taping Tools,HFFB4D,,Drywall Finishing Tools > Parts,1.95,35,3.00,3.00,1,,undercut,auto,Needs Attention
part,MP36,Nylatron Bushing,Columbia Taping Tools,MP36,,Drywall Finishing Tools > Parts,7.48,35,11.50,11.50,1,,undercut,auto,Floor Lock Triggered
part,CT76,Nylatron Washer,Columbia Taping Tools,CT76,,Drywall Finishing Tools > Parts,4.06,35,6.25,6.25,1,,undercut,auto,Needs Attention
part,FFB38,Nyliner Bearing,Columbia Taping Tools,FFB38,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,,undercut,auto,Needs Attention
part,HP45,O Ring Enclosure,Columbia Taping Tools,HP45,,Drywall Finishing Tools > Parts,14.30,35,22.00,22.00,1,,undercut,auto,Needs Attention
part,CT121A,O-Ring,Columbia Taping Tools,CT121A,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,,undercut,auto,Needs Attention
part,MP23A,O-Ring,Columbia Taping Tools,MP23A,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,,undercut,auto,Needs Attention
part,MH10,Octagon,Columbia Taping Tools,MH10,,Drywall Finishing Tools > Parts,23.40,35,36.00,36.00,1,,undercut,auto,Needs Attention
part,CT19,Paper Feed Guide,Columbia Taping Tools,CT19,,Drywall Finishing Tools > Parts,16.22,35,24.95,24.95,1,,undercut,auto,Needs Attention
part,MH17,Pinch Brake,Columbia Taping Tools,MH17,,Drywall Finishing Tools > Parts,15.93,35,24.50,24.50,1,,undercut,auto,Floor Lock Triggered
part,MH15,Pinch Brake Activator,Columbia Taping Tools,MH15,,Drywall Finishing Tools > Parts,14.30,35,22.00,22.00,1,,undercut,auto,Needs Attention
part,MH24,Pinch Brake Bushing,Columbia Taping Tools,MH24,,Drywall Finishing Tools > Parts,8.29,35,12.75,12.75,1,,undercut,auto,Needs Attention
part,MH18,Pinch Brake Housing,Columbia Taping Tools,MH18,,Drywall Finishing Tools > Parts,13.00,35,20.00,20.00,1,,undercut,auto,Needs Attention
part,MH19,Pinch Brake Sleeve,Columbia Taping Tools,MH19,,Drywall Finishing Tools > Parts,18.20,35,28.00,28.00,1,,undercut,auto,Needs Attention
part,MH25,Pinch Brake Stem,Columbia Taping Tools,MH25,,Drywall Finishing Tools > Parts,9.72,35,14.95,14.95,1,,undercut,auto,Needs Attention
part,MH12,PinchBrake Spring,Columbia Taping Tools,MH12,,Drywall Finishing Tools > Parts,2.60,35,4.00,4.00,1,,undercut,auto,Needs Attention
part,CT107,Piston Body,Columbia Taping Tools,CT107,,Drywall Finishing Tools > Parts,17.55,35,27.00,27.00,1,,undercut,auto,Needs Attention
part,CT111,Piston Cup,Columbia Taping Tools,CT111,,Drywall Finishing Tools > Parts,7.64,35,11.75,11.75,1,,undercut,auto,Needs Attention
part,MP14,Piston Cup,Columbia Taping Tools,MP14,,Drywall Finishing Tools > Parts,7.64,35,11.75,11.75,1,,undercut,auto,Needs Attention
part,HH16,Piston Housing,Columbia Taping Tools,HH16,,Drywall Finishing Tools > Parts,17.55,35,27.00,27.00,1,,undercut,auto,Needs Attention
part,CT3,Insert Bushing - Right,Columbia Taping Tools,CT3,,Drywall Finishing Tools > Parts,7.80,35,12.00,12.00,1,CT-INSERT-BUSHING,undercut,auto,Needs Attention
part,CT3A,Insert Bushing - Left,Columbia Taping Tools,CT3A,,Drywall Finishing Tools > Parts,9.43,35,14.50,14.50,1,CT-INSERT-BUSHING,undercut,auto,Floor Lock Triggered
part,CT29,Nylatron Chain Roller - Right (Small),Columbia Taping Tools,CT29,,Drywall Finishing Tools > Parts,8.78,35,13.50,13.50,1,CT-NYLATRON-CHAIN-ROLLER,undercut,auto,Floor Lock Triggered
part,CT29A,Nylatron Chain Roller - Left (Large),Columbia Taping Tools,CT29A,,Drywall Finishing Tools > Parts,2.60,35,4.00,4.00,1,CT-NYLATRON-CHAIN-ROLLER,undercut,auto,Needs Attention
part,HH23,Piston O-Ring,Columbia Taping Tools,HH23,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,,undercut,auto,Needs Attention
part,MP11,Piston Shaft,Columbia Taping Tools,MP11,,Drywall Finishing Tools > Parts,18.53,35,28.50,28.50,1,,undercut,auto,Floor Lock Triggered
part,HNS18,Pivot,Columbia Taping Tools,HNS18,,Drywall Finishing Tools > Parts,2.60,35,4.00,4.00,1,,undercut,auto,Needs Attention
part,BH2,Plate,Columbia Taping Tools,BH2,,Drywall Finishing Tools > Parts,15.93,35,24.50,24.50,1,,undercut,auto,Floor Lock Triggered
part,HP1,Pump Cylinder,Columbia Taping Tools,HP1,,Drywall Finishing Tools > Parts,33.80,35,52.00,52.00,1,,undercut,auto,Needs Attention
part,MP3,Pump Flapper Valve,Columbia Taping Tools,MP3,,Drywall Finishing Tools > Parts,2.60,35,4.00,4.00,1,,undercut,auto,Needs Attention
part,MP7,Pump Handle,Columbia Taping Tools,MP7,,Drywall Finishing Tools > Parts,56.55,35,87.00,87.00,1,,undercut,auto,Needs Attention
part,CT67,Ratchet Gear,Columbia Taping Tools,CT67,,Drywall Finishing Tools > Parts,22.43,35,34.50,34.50,1,,undercut,auto,Floor Lock Triggered
part,CT15,Ratchet Rod for Adjustable Brake,Columbia Taping Tools,CT15,,Drywall Finishing Tools > Parts,3.90,35,6.00,6.00,1,,undercut,auto,Needs Attention
part,CT92,Release Clip Bushing,Columbia Taping Tools,CT92,,Drywall Finishing Tools > Parts,6.50,35,10.00,10.00,1,,undercut,auto,Needs Attention
part,HH31,Release Clip Pin,Columbia Taping Tools,HH31,,Drywall Finishing Tools > Parts,8.42,35,12.95,12.95,1,,undercut,auto,Needs Attention
part,HH32,Release Clip Washer,Columbia Taping Tools,HH32,,Drywall Finishing Tools > Parts,14.30,35,22.00,22.00,1,,undercut,auto,Needs Attention
part,CT89,Release Rod Sleeve,Columbia Taping Tools,CT89,,Drywall Finishing Tools > Parts,8.42,35,12.95,12.95,1,,undercut,auto,Needs Attention
part,AH1B,Return Spring,Columbia Taping Tools,AH1B,,Drywall Finishing Tools > Parts,1.95,35,3.00,3.00,1,,undercut,auto,Needs Attention
part,CT101,Return Spring,Columbia Taping Tools,CT101,,Drywall Finishing Tools > Parts,6.01,35,9.25,9.25,1,,undercut,auto,Needs Attention
part,CT54,Return Spring,Columbia Taping Tools,CT54,,Drywall Finishing Tools > Parts,1.95,35,3.00,3.00,1,,undercut,auto,Needs Attention
part,CT40,Return Spring Ring,Columbia Taping Tools,CT40,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,,undercut,auto,Needs Attention
part,CT36,Return Spring Tube,Columbia Taping Tools,CT36,,Drywall Finishing Tools > Parts,21.45,35,33.00,33.00,1,,undercut,auto,Needs Attention
part,HH33,Rlease Trigger Spring,Columbia Taping Tools,HH33,,Drywall Finishing Tools > Parts,7.64,35,11.75,11.75,1,,undercut,auto,Needs Attention
part,FFB7,Shoe - Right,Columbia Taping Tools,FFB7,,Drywall Finishing Tools > Parts,27.92,35,42.95,42.95,1,FFB7-SHOE,undercut,auto,Needs Attention
part,FFB7A,Shoe - Left,Columbia Taping Tools,FFB7A,,Drywall Finishing Tools > Parts,27.92,35,42.95,42.95,1,FFB7-SHOE,undercut,auto,Needs Attention
part,CFB3-7,"Side Plate - 7""",Columbia Taping Tools,CFB3-7,,Drywall Finishing Tools > Parts,26.00,35,40.00,40.00,1,CFB3,undercut,auto,Needs Attention
part,CFB3-8,"Side Plate - 8""",Columbia Taping Tools,CFB3-8,,Drywall Finishing Tools > Parts,26.00,35,40.00,40.00,1,CFB3,undercut,auto,Needs Attention
part,CT90,Rod Sleeve Housing,Columbia Taping Tools,CT90,,Drywall Finishing Tools > Parts,14.63,35,22.50,22.50,1,,undercut,auto,Floor Lock Triggered
part,HNS12A,Roll Pin,Columbia Taping Tools,HNS12A,,Drywall Finishing Tools > Parts,3.90,35,6.00,6.00,1,,undercut,auto,Needs Attention
part,HNS13,Roll Pin Bushing,Columbia Taping Tools,HNS13,,Drywall Finishing Tools > Parts,6.47,35,9.95,9.95,1,,undercut,auto,Needs Attention
part,CR2,Roller,Columbia Taping Tools,CR2,,Drywall Finishing Tools > Parts,7.80,35,12.00,12.00,1,,undercut,auto,Needs Attention
part,CT28,Roller Bushing,Columbia Taping Tools,CT28,,Drywall Finishing Tools > Parts,6.99,35,10.75,10.75,1,,undercut,auto,Needs Attention
part,CT125,Rollers,Columbia Taping Tools,CT125,,Drywall Finishing Tools > Parts,9.91,35,15.25,15.25,1,,undercut,auto,Needs Attention
part,FFB37,Rubber for Box Wheel,Columbia Taping Tools,FFB37,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,,undercut,auto,Needs Attention
part,CT87-CS,Rubber Seal,Columbia Taping Tools,CT87,,Drywall Finishing Tools > Parts,6.34,35,9.75,9.75,1,,undercut,auto,Needs Attention
part,AH4,Side Blade,Columbia Taping Tools,AH4,,Drywall Finishing Tools > Parts,19.18,35,29.50,29.50,1,,undercut,auto,Floor Lock Triggered
part,CT7A,Side Plate Hub,Columbia Taping Tools,CT7A,,Drywall Finishing Tools > Parts,15.93,35,24.50,24.50,1,,undercut,auto,Floor Lock Triggered
part,MP39,Sleeve,Columbia Taping Tools,MP39,,Drywall Finishing Tools > Parts,9.59,35,14.75,14.75,1,,undercut,auto,Needs Attention
part,MH20,Small Nyliner Bushing,Columbia Taping Tools,MH20,,Drywall Finishing Tools > Parts,1.95,35,3.00,3.00,1,,undercut,auto,Needs Attention
part,AH18,Socket Wear Cap,Columbia Taping Tools,AH18,,Drywall Finishing Tools > Parts,5.85,35,9.00,9.00,1,,undercut,auto,Needs Attention
part,CT119,Spool Retaining Spring,Columbia Taping Tools,CT119,,Drywall Finishing Tools > Parts,4.71,35,7.25,7.25,1,,undercut,auto,Needs Attention
part,AH1A,Spring Housing,Columbia Taping Tools,AH1A,,Drywall Finishing Tools > Parts,5.20,35,8.00,8.00,1,,undercut,auto,Needs Attention
part,FFB4B,Stainless Steel Backing Washer,Columbia Taping Tools,FFB4B,,Drywall Finishing Tools > Parts,2.60,35,4.00,4.00,1,,undercut,auto,Needs Attention
