source_file,source_type,brand,schematic_id,sku,source_sku,part_id,title,canonical_key,canonical_name,part_type,thread,length,dimensions,material
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA238,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA238,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-semi-automatic-taper-sat-sch,,FA238,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA238,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA238,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-throttle-box-sch,,FA238,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-fat-boy-finishing-box-sch,,FA238,FA 238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-fat-boy-finishing-box-sch,,FA238,FA 238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-flat-finishing-box-sch,,FA238,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA238,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA238,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-semi-automatic-taper-sat-sch,,FA238,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
frontend\public\brands\Columbia\Schematics\AutomaticTapers\PredatorTaper\Head\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,FA238,,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
frontend\public\brands\Columbia\Schematics\AutomaticTapers\PredatorTaper\Head\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,FA238,,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
frontend\public\brands\Columbia\Schematics\CornerBoxes\ThrottleBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-throttle-box-sch,FA238,,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\AutomaticFlatBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-flat-finishing-box-sch,FA238,,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\AutomaticFlatBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-flat-finishing-box-sch,FA238,,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\FatBoyBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-fat-boy-finishing-box-sch,FA238,,FA 238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\FatBoyBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-fat-boy-finishing-box-sch,FA238,,FA 238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\FlatBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-flat-finishing-box-sch,FA238,,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
frontend\public\brands\Columbia\Schematics\SemiAutomaticTapers\SemiAutomaticTaper\schematic_data.json,frontend_schematic_json,Columbia,columbia-semi-automatic-taper-sat-sch,FA238,,FA238,"6-32 x 3/16"" Fillister Slot (FA238)",screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
frontend\public\brands\Level5\Schematics\AutomaticTapers\Cover-Plate-Assembly\schematic_data.json,frontend_schematic_json,Level5,level5-7377-cover-plate-assembly-old-style,7042,,4,6-32X3/16 Fillister Head Screw,screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
frontend\public\brands\Level5\Schematics\AutomaticTapers\Gooser-Assembly\schematic_data.json,frontend_schematic_json,Level5,level5-7293-gooser-assembly,7042,,1,6-32X3/16 Fillister Head Screw,screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-corner-applicator-sch,,,21,6-32 X 3/16 FILLISTER HEAD SCREW SST,screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-corner-applicator-sch-2,,,20,6-32 X 3/16 FILLISTER HEAD SCREW SST,screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059051,Screw 6-32 X 3/16 Fil. Hd. S.S,screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,stainless
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059051,059051,Screw 6-32 X 3/16 Fil. Hd. S.S,screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,stainless
frontend\public\brands\TapeTech\Schematics\EHC10\schematic_data.json,frontend_schematic_json,TapeTech,1777935057956,059051,,059051,Screw 6-32 X 3/16 Fil. Hd. S.S,screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,stainless
frontend\public\brands\TapeTech\Schematics\EHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777935057957,059051,,059051,Screw 6-32 X 3/16 Fil. Hd. S.S,screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,stainless
frontend\public\brands\TapeTech\Schematics\PAHC07\schematic_data.json,frontend_schematic_json,TapeTech,1777936233843,059051,,059051,Screw 6-32 X 3/16 Fil. Hd. S.S,screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,stainless
frontend\public\brands\TapeTech\Schematics\PAHC10\schematic_data.json,frontend_schematic_json,TapeTech,1777936233844,059051,,059051,Screw 6-32 X 3/16 Fil. Hd. S.S,screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,stainless
frontend\public\brands\TapeTech\Schematics\PAHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777936233845,059051,,059051,Screw 6-32 X 3/16 Fil. Hd. S.S,screw 6-32 x 3/16 fillister head,screw 6-32 x 3/16 fillister head,screw,6-32,3/16,32 x 3/16,stainless
frontend\public\brands\Asgard\Schematics\Spotters\NS03-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-nail-spotter-head-only-ns03-ad-sch,,4899,609050,609050 - 6-32 X 3/32 Screw Slotted Rd,screw 6-32 x 3/32,screw 6-32 x 3/32,screw,6-32,3/32,32 x 3/32,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA07-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-7-pa07-ad-sch,,4734,219093,"219093 - 6-32 X 3/4"" Flat Head Screw",screw 6-32 x 3/4 flat head,screw 6-32 x 3/4 flat head,screw,6-32,3/4,32 x 3/4,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA10-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-10-pa10-ad-sch,,4734,219093,"219093 - 6-32 X 3/4"" Flat Head Screw",screw 6-32 x 3/4 flat head,screw 6-32 x 3/4 flat head,screw,6-32,3/4,32 x 3/4,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA12-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-12-pa12-ad-sch,,4734,219093,"219093 - 6-32 X 3/4"" Flat Head Screw",screw 6-32 x 3/4 flat head,screw 6-32 x 3/4 flat head,screw,6-32,3/4,32 x 3/4,
frontend\public\brands\TapeTech\Schematics\PAHC07\schematic_data.json,frontend_schematic_json,TapeTech,1777936233843,219093,,219093,6-32 X 3/4 Fl Hd Slotted Sst,screw 6-32 x 3/4 flat head,screw 6-32 x 3/4 flat head,screw,6-32,3/4,32 x 3/4,stainless
frontend\public\brands\TapeTech\Schematics\PAHC10\schematic_data.json,frontend_schematic_json,TapeTech,1777936233844,219093,,219093,6-32 X 3/4 Fl Hd Slotted Sst,screw 6-32 x 3/4 flat head,screw 6-32 x 3/4 flat head,screw,6-32,3/4,32 x 3/4,stainless
frontend\public\brands\TapeTech\Schematics\PAHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777936233845,219093,,219093,6-32 X 3/4 Fl Hd Slotted Sst,screw 6-32 x 3/4 flat head,screw 6-32 x 3/4 flat head,screw,6-32,3/4,32 x 3/4,stainless
frontend\public\brands\Asgard\Schematics\FinishingBoxes\EHC07-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-maxxbox-finishing-box-7-ehc07-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\EHC10-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-10-inch-maxxbox-finishing-box-ehc10-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\EHC12-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-maxxbox-finishing-box-12-ehc12-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA07-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-7-pa07-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA07-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-7-pa07-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA10-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-10-pa10-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA10-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-10-pa10-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA10-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-10-pa10-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA10-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-10-pa10-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA12-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-12-pa12-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA12-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-12-pa12-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA12-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-12-pa12-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\Handles\BBHE-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-brakeless-box-extendable-handle-38-60-bbhe-ad-sch,,4393,059020,6-32 X 3/8 Bind Hd Screw - 059020,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA241,,,"6 - 32 X 3/8"" Binder Slot",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA241,,,"6 - 32 X 3/8"" Binder Slot",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-throttle-box-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-fat-boy-finishing-box-sch,,FA241,FA 241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-flat-finishing-box-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-nail-spotter-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-nail-spotter-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-throttle-box-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-fat-boy-finishing-box-sch,,FA241,FA 241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-flat-finishing-box-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-nail-spotter-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-nail-spotter-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA241,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Columbia\Schematics\AutomaticTapers\PredatorTaper\Head\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,FA241,,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Columbia\Schematics\CornerBoxes\ThrottleBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-throttle-box-sch,FA241,,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\AutomaticFlatBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-flat-finishing-box-sch,FA241,,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\AutomaticFlatBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-flat-finishing-box-sch,FA241,,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\AutomaticFlatBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-flat-finishing-box-sch,FA241,,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\FatBoyBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-fat-boy-finishing-box-sch,FA241,,FA 241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\FlatBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-flat-finishing-box-sch,FA241,,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Columbia\Schematics\Nailspotters\Nailspotter\schematic_data.json,frontend_schematic_json,Columbia,columbia-nail-spotter-sch,FA241,,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Columbia\Schematics\Nailspotters\Nailspotter\schematic_data.json,frontend_schematic_json,Columbia,columbia-nail-spotter-sch,FA241,,FA241,"6-32 x 3/8"" Binder Slot (FA241)",screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Level5\Schematics\AutomaticTapers\Cover-Plate-Assembly\schematic_data.json,frontend_schematic_json,Level5,level5-7377-cover-plate-assembly-old-style,7017,,8,6-32 x 3/8 Bind Head Screw,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059020,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059020,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059020,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
