sku_code,product_title,variant_title,sales_price,cost_price,brand,upc_code,image_url,country_origin_code,weight,weight_unit,product_id,min_reorder_level,quantity_to_reorder,max_reorder_level,width,depth,height,dimensions_unit,tax_rate,estimated_delivery,tags,product_properties,variant_options,tariff_code,hazmat,qty_on_hand,total_qty,total_stock_value
CT55,Carriage Guide Rod,Standard,12.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/wFC6nXmvhVABIlBk47j60EHLoktdCArxD2WnV0PN69c/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3Q1NV8wMS53ZWJw,US,0.0,oz,716870705,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT55",{},{},,,100,100,0.0
CT56,Carriage Guide Rod Stop,Standard,7.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/B1DdG2p_m4VLHX1pQ0x5wM0n1yXRp2GjQfLySUN4OpY/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3Q1Nl8wMS53ZWJw,US,0.0,oz,716870707,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT56",{},{},,,100,100,0.0
CT31,Chain Tension & Guide Bracket,Standard,6.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/ODzGVm6U8kqmsrWB-wt9tX9Fi83mUVjBtH99aHVzgz4/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3QzMV8wMS53ZWJw,US,0.0,oz,716870710,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT31",{},{},,,100,100,0.0
CT83,Clutch Dog,Standard,3.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/wi8w6q7moIt7GgP8De4PjoGfyY0tinUN3z0eipunycc/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3Q4M18wMS53ZWJw,US,0.0,oz,716870714,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT83",{},{},,,100,100,0.0
CT82,Clutch Lever,Standard,19.75,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/ZPBavn9am9gNWM1-izKojHqHaqQFRKXhl7UEUciWJcw/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3Q4Ml8wMS53ZWJw,US,0.0,oz,716870715,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT82",{},{},,,100,100,0.0
CT88,Clutch Release Rod,Standard,16.5,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/Ji3mIUO0RN_37IZSH6dNAR4_jCRwkvYP8tXgXnU7Et8/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3Q4OF8wMS53ZWJw,US,0.0,oz,716870722,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT88",{},{},,,100,100,0.0
CT85,Clutch Release Shaft,Standard,40.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/7kK06AK4eYO5w7zKOriBXCTHe68ljozlvsCe5ZXACUI/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3Q4NV8wMS53ZWJw,US,0.0,oz,716870725,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT85",{},{},,,100,100,0.0
CT81,Clutch Return Spring,Standard,3.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/kBOxhOY9z__F806qfY5tnyF4887SMAozdNT5FaCJFxI/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3Q4MV8wMS53ZWJw,US,0.0,oz,716870730,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT81",{},{},,,100,100,0.0
HH9,Coiled Hydraulic Line,Standard,40.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/bNpQQA8zAX7y9dUfEy694X1VscUR0qV5N77jxKw8PB8/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/aGg5XzAxLndlYnA,US,0.0,oz,716870733,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Hydra-Reach Box Handle,HH9",{},{},,,100,100,0.0
HP44,Collar O-Ring,Standard,2.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/zdtkbW0MmZFT1Ysu6h_lEAj8Mi6z4OAS7yrGrkYbrp4/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/aHA0NF8wMS53ZWJw,US,0.0,oz,716870737,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Hot Mud Pump,HP44",{},{},,,100,100,0.0
AHA,Columbia Angle Head Adapter,Standard,24.87,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/nMJV60yEFgkcz1BKogUHXSpM_dD6MTkphiA0o6S4yO0/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/YWhhXzAxLXNjYWxl/ZC53ZWJw,US,0.0,oz,716870740,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},{},,,98,100,0.0
CMH,Columbia Closet Monster Handle,Standard,115.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/fMAVGNq9Df7wnS5ntmIcI0y0YmtHv2KXd290NDs7m8k/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y21oXzAxLXNjYWxl/ZC53ZWJw,US,0.0,oz,716870741,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},{},,,99,100,0.0
CC,Columbia Corner Cobra,Standard,401.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/CA_CU4J2HyiCDEq2unUGCACM7hX8hd_lvQjCwPDhSGc/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y2NfMDEud2VicA,US,0.0,oz,716870742,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},{},,,100,100,0.0
CR,Columbia Corner Roller,"",141.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/nnnLVWX7iBRCiXGDWo5xynf_R0RmkNM_CGBKBlhLQec/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3JfMDEud2VicA,US,0.0,oz,716870745,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},{},,,100,100,0.0
CT86,Columbia CT86 – Toe Kicker Cable,Standard,14.95,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/-pFKS-p6vVbe_K8Fd_NzJgF48f2xtPw5k6sjyXPY-1s/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3Q4Nl8wMS53ZWJw,US,0.0,oz,716870749,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT86",{},{},,,100,100,0.0
FA259,"Columbia FA259 8-32 X 5/16"" Binder Slot",Standard,1.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/LvkpopLq94lod5pv2hf2BrfRJOpgaTLDuVlZa8VLhkc/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/ZmEyNTlfMDEud2Vi/cA,US,0.0,oz,716870758,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Hydra-Reach Box Handle,FA259",{},{},,,100,100,0.0
FA292,Columbia FA292 1/4-20 Nyloc Jam Nut,Standard,3.15,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/_Vs6s29y6u1DLkrLvWfymagFPFR4fN4qjUexWriqhDk/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/ZmEyOTJfMDEud2Vi/cA,US,0.0,oz,716870765,0,0,0,0.0,0.0,0.0,inches,6.875,,"Automatic Taper Body,Columbia Tools,Repair Parts,Hot Mud Pump,FA292",{},{},,,100,100,0.0
SPTAPER,Columbia Predator Sawed Off Taper,Standard,1896.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/DnVQICI7Mk8J098wtk0iqnbhNc4betfUJ9GCoHuwdV8/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/c3B0YXBlcl8wMS53/ZWJw,US,0.0,oz,716869503,0,0,0,0.0,0.0,0.0,inches,6.875,,"Automatic Tapers,Columbia,Drywall Finishing Tools,Predator Family",{},{},,,99,100,0.0
PTAPER,Columbia One Predator Taper,Standard,1838.55,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/CAOKG4lLimXlPcdigDT7VLBpuk55M9Xxv0_8O3rn-Qw/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/cHRhcGVyXzAxLXNj/YWxlZC53ZWJw,US,0.0,oz,716869519,0,0,0,0.0,0.0,0.0,inches,6.875,,"Automatic Tapers,Columbia,Drywall Finishing Tools,Predator Family",{},{},,,99,100,0.0
5.5FBB,Columbia Fat Boy Flat Box,"5.5""",189.95,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/vD80YqzIIEK6I_G0gTXGeZ7j8zfucshOy8VDB7kb7AU/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/NTVmYmJfMDEud2Vi/cA,US,0.0,oz,716869648,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Size"":""5.5\""""}",,,100,100,0.0
8FBB,Columbia Fat Boy Flat Box,"8""",443.42,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/vD80YqzIIEK6I_G0gTXGeZ7j8zfucshOy8VDB7kb7AU/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/NTVmYmJfMDEud2Vi/cA,US,0.0,oz,716869655,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Size"":""8\""""}",,,100,100,0.0
10FBB,Columbia Fat Boy Flat Box,"10""",454.23,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/vD80YqzIIEK6I_G0gTXGeZ7j8zfucshOy8VDB7kb7AU/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/NTVmYmJfMDEud2Vi/cA,US,0.0,oz,716869664,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Size"":""10\""""}",,,100,100,0.0
12FBB,Columbia Fat Boy Flat Box,"12""",465.05,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/vD80YqzIIEK6I_G0gTXGeZ7j8zfucshOy8VDB7kb7AU/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/NTVmYmJfMDEud2Vi/cA,US,0.0,oz,716869674,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Size"":""12\""""}",,,100,100,0.0
5.5FFB,Columbia Flat Finisher Box,"5.5""",367.71,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/HBOweVkTtQuAeywkw4o-eVU7McWssi3hfPnj30stmuk/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/NTVmZmJfMDEud2Vi/cA,US,0.0,oz,716869681,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Size"":""5.5\""""}",,,100,100,0.0
7FFB,Columbia Flat Finisher Box,"7""",367.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/HBOweVkTtQuAeywkw4o-eVU7McWssi3hfPnj30stmuk/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/NTVmZmJfMDEud2Vi/cA,US,0.0,oz,716869695,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Size"":""7\""""}",,,100,100,0.0
8FFB,Columbia Flat Finisher Box,"8""",371.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/HBOweVkTtQuAeywkw4o-eVU7McWssi3hfPnj30stmuk/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/NTVmZmJfMDEud2Vi/cA,US,0.0,oz,716869699,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Size"":""8\""""}",,,100,100,0.0
10FFB,Columbia Flat Finisher Box,"10""",375.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/HBOweVkTtQuAeywkw4o-eVU7McWssi3hfPnj30stmuk/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/NTVmZmJfMDEud2Vi/cA,US,0.0,oz,716869702,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Size"":""10\""""}",,,100,100,0.0
12FFB,Columbia Flat Finisher Box,"12""",380.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/HBOweVkTtQuAeywkw4o-eVU7McWssi3hfPnj30stmuk/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/NTVmZmJfMDEud2Vi/cA,US,0.0,oz,716869708,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Size"":""12\""""}",,,100,100,0.0
14FFB,Columbia Flat Finisher Box,"14""",384.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/HBOweVkTtQuAeywkw4o-eVU7McWssi3hfPnj30stmuk/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/NTVmZmJfMDEud2Vi/cA,US,0.0,oz,716869712,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Size"":""14\""""}",,,100,100,0.0
GN,Columbia Gooseneck,Standard,86.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/2LjJymEs147qgx5QX9hKv9SHOLEJgJ5mPu6upTymobE/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Z25fMDEtc2NhbGVk/LndlYnA,US,0.0,oz,716869718,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Model"":""Standard""}",,,100,100,0.0
TBGN,Columbia Gooseneck,Tall Boy,124.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/2LjJymEs147qgx5QX9hKv9SHOLEJgJ5mPu6upTymobE/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Z25fMDEtc2NhbGVk/LndlYnA,US,0.0,oz,716869726,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Model"":""Tall Boy""}",,,100,100,0.0
HMP,Columbia Hot Mud Pump,Standard,363.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/Ogr7lcgWWtoYJR0ti0j7aUe2f4oJbeZVbK48O-_vAR8/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/aG1wXzAxLndlYnA,US,0.0,oz,716869731,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Model"":""Standard""}",,,100,100,0.0
TBMP,Columbia Hot Mud Pump,Tall Boy,473.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/Ogr7lcgWWtoYJR0ti0j7aUe2f4oJbeZVbK48O-_vAR8/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/aG1wXzAxLndlYnA,US,0.0,oz,716869737,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Model"":""Tall Boy""}",,,100,100,0.0
HMP-C,Columbia Hot Mud Pump,CDN,380.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/Ogr7lcgWWtoYJR0ti0j7aUe2f4oJbeZVbK48O-_vAR8/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/aG1wXzAxLndlYnA,US,0.0,oz,716869743,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Model"":""CDN""}",,,100,100,0.0
MHS,Columbia Matrix Flat Box Handle,"29""-39""",375.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/Ahdfu2RZdLrIp5ZjOD2lve_ZG92bgwYoO37uS_WaDtI/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/bWhzXzAxLXNjYWxl/ZC53ZWJw,US,0.0,oz,716869748,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Handle Length"":""29\""-39\""""}",,,100,100,0.0
MH,Columbia Matrix Flat Box Handle,"40""-60""",409.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/Ahdfu2RZdLrIp5ZjOD2lve_ZG92bgwYoO37uS_WaDtI/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/bWhzXzAxLXNjYWxl/ZC53ZWJw,US,0.0,oz,716869754,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Handle Length"":""40\""-60\""""}",,,100,100,0.0
MHL,Columbia Matrix Flat Box Handle,"56""-76""",495.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/Ahdfu2RZdLrIp5ZjOD2lve_ZG92bgwYoO37uS_WaDtI/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/bWhzXzAxLXNjYWxl/ZC53ZWJw,US,0.0,oz,716869760,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Handle Length"":""56\""-76\""""}",,,100,100,0.0
2NS,Columbia Nail Spotter,"2""",324.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/yUEu6a2gqlgL9znaC5D0Ey0E2-ljSUrTb3g8yJ-RSYA/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Mm5zXzAxLndlYnA,US,0.0,oz,716869767,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Size"":""2\""""}",,,100,100,0.0
3NS,Columbia Nail Spotter,"3""",324.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/yUEu6a2gqlgL9znaC5D0Ey0E2-ljSUrTb3g8yJ-RSYA/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Mm5zXzAxLndlYnA,US,0.0,oz,716869773,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Size"":""3\""""}",,,100,100,0.0
C1HEXT,Columbia One Handle,Extendible 3'-5',128.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/Xp6a4reFLo8i9uS8-XzV7dvaMUiFAdZgqMuThzyBQ0I/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/YzFoZXh0XzAxLXNj/YWxlZC53ZWJw,US,0.0,oz,716869777,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Model"":""Extendible 3'-5'""}",,,100,100,0.0
CHXL,Columbia One Handle,Long Extendible 4'-8',150.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/Xp6a4reFLo8i9uS8-XzV7dvaMUiFAdZgqMuThzyBQ0I/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/YzFoZXh0XzAxLXNj/YWxlZC53ZWJw,US,0.0,oz,716869778,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Model"":""Long Extendible 4'-8'""}",,,100,100,0.0
C1HS,Columbia One Handle,Stubby,40.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/Xp6a4reFLo8i9uS8-XzV7dvaMUiFAdZgqMuThzyBQ0I/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/YzFoZXh0XzAxLXNj/YWxlZC53ZWJw,US,0.0,oz,716869783,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Model"":""Stubby""}",,,100,100,0.0
C1H,Columbia One Handle,Fixed,35.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/Xp6a4reFLo8i9uS8-XzV7dvaMUiFAdZgqMuThzyBQ0I/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/YzFoZXh0XzAxLXNj/YWxlZC53ZWJw,US,0.0,oz,716869788,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Model"":""Fixed""}",,,100,100,0.0
COBCR,Columbia Outside Corner Roller,Standard,60.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/EhZnT-xzE6cuAFeUVsKXKQ9quq8PLKEEhR0_LCdwpuk/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y29iY3JfMDEud2Vi/cA,US,0.0,oz,716869794,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia,Drywall Finishing Tools",{},"{""Profile"":""Standard""}",,,100,100,0.0
