sku,type,parent_sku,gallery_position,filename,url,mapping_reason
PT-14FB,variation,PT-FB,3,platinum_pt_14fb_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_14fb_03.webp,optimized_append
PT-8FB,variation,PT-FB,1,platinum_pt_8fb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_8fb_01.webp,wc_export_order_preserved
PT-8FB,variation,PT-FB,2,platinum_pt_8fb_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_8fb_02.webp,optimized_append
PT-8FB,variation,PT-FB,3,platinum_pt_8fb_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_8fb_03.webp,optimized_append
4-714,simple,,1,level5_4_714_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/level5_4_714_01.webp,wc_export_order_preserved
4-714,simple,,2,level5_4_714_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/level5_4_714_02.webp,wc_export_order_preserved
4-772,simple,,1,level5_4_772_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/level5_4_772_01.webp,wc_export_order_preserved
4-772,simple,,2,level5_4_772_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/level5_4_772_02.webp,wc_export_order_preserved
4-773,simple,,1,level5_4_772_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/level5_4_772_01.webp,wc_export_order_preserved
4-773,simple,,2,level5_4_772_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/level5_4_772_02.webp,wc_export_order_preserved
4-746,simple,,1,level5_4_746_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/level5_4_746_01.webp,wc_export_order_preserved
4-746,simple,,2,level5_4_746_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/level5_4_746_02.webp,wc_export_order_preserved
4-746,simple,,3,level5_4_746_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/level5_4_746_03.webp,wc_export_order_preserved
4-746,simple,,4,level5_4_746_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/level5_4_746_04.webp,wc_export_order_preserved
PT-2NS,variation,PT-NS,1,platinum_pt_2ns_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_2ns_01.webp,wc_export_order_preserved
PT-2NS,variation,PT-NS,2,platinum_pt_2ns_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_2ns_02.webp,optimized_append
PT-2NS,variation,PT-NS,3,platinum_pt_2ns_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_2ns_03.webp,optimized_append
PT-2NS,variation,PT-NS,4,platinum_pt_2ns_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_2ns_04.webp,optimized_append
PT-3NS,variation,PT-NS,1,platinum_pt_2ns_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_2ns_01.webp,wc_export_order_preserved
PT-3NS,variation,PT-NS,2,platinum_pt_2ns_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_2ns_02.webp,optimized_append
PT-SSCF,variable,,1,platinum_pt_cf3_5_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf3_5_01.webp,wc_export_order_preserved
PT-SSCF,variable,,2,platinum_pt_cf3_5_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf3_5_02.webp,wc_export_order_preserved
PT-SSCF,variable,,3,platinum_pt_3_0cf_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_3_0cf_01.webp,wc_export_order_preserved
PT-SSCF,variable,,4,platinum_pt_3_0cf_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_3_0cf_02.webp,wc_export_order_preserved
PT-SSCF,variable,,5,platinum_pt_cf3_5_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf3_5_05.webp,wc_export_order_preserved
PT-SSCF,variable,,6,platinum_pt_3_0cf_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_3_0cf_04.webp,wc_export_order_preserved
PT-SSCF,variable,,7,platinum_pt_cf3_5_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf3_5_03.webp,wc_export_order_preserved
PT-SSCF,variable,,8,platinum_pt_3_0cf_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_3_0cf_03.webp,wc_export_order_preserved
PT-SSCF,variable,,9,platinum_pt_cf3_5_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf3_5_04.webp,wc_export_order_preserved
PT-CORNER-HANDLE-50,variable,,1,platinum_pt_cah50_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cah50_01.webp,wc_export_order_preserved
PT-CORNER-HANDLE-50,variable,,2,platinum_pt_crh50_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_crh50_02.webp,wc_export_order_preserved
PT-CORNER-HANDLE-50,variable,,3,platinum_pt_cfh50_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cfh50_01.webp,optimized_append
PT-90-APPLICATOR,variable,,1,platinum_pt_ica_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ica_01.webp,wc_export_order_preserved
PT-90-APPLICATOR,variable,,2,platinum_pt_ica_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ica_02.webp,wc_export_order_preserved
PT-90-APPLICATOR,variable,,3,platinum_pt_ica_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ica_03.webp,wc_export_order_preserved
PT-90-APPLICATOR,variable,,4,platinum_pt_oca_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_oca_01.webp,wc_export_order_preserved
PT-90-APPLICATOR,variable,,5,platinum_pt_oca_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_oca_02.webp,wc_export_order_preserved
PT-90-APPLICATOR,variable,,6,platinum_pt_oca_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_oca_03.webp,wc_export_order_preserved
PT-90-APPLICATOR,variable,,7,platinum_pt_oca_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_oca_04.webp,wc_export_order_preserved
PT-3.5CF,variation,PT-SSCF,1,platinum_pt_cf3_5_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf3_5_01.webp,wc_export_order_preserved
PT-3.5CF,variation,PT-SSCF,2,platinum_pt_cf3_5_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf3_5_02.webp,wc_export_order_preserved
PT-3.5CF,variation,PT-SSCF,3,platinum_pt_cf3_5_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf3_5_03.webp,wc_export_order_preserved
PT-3.5CF,variation,PT-SSCF,4,platinum_pt_cf3_5_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf3_5_04.webp,wc_export_order_preserved
PT-3.5CF,variation,PT-SSCF,5,platinum_pt_cf3_5_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf3_5_05.webp,wc_export_order_preserved
PT-2.5CF,variation,PT-SSCF,1,platinum_pt_cf2_5_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf2_5_01.webp,wc_export_order_preserved
PT-2.5CF,variation,PT-SSCF,2,platinum_pt_cf2_5_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf2_5_02.webp,wc_export_order_preserved
PT-2.5CF,variation,PT-SSCF,3,platinum_pt_cf2_5_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf2_5_03.webp,wc_export_order_preserved
PT-2.5CF,variation,PT-SSCF,4,platinum_pt_cf2_5_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf2_5_04.webp,wc_export_order_preserved
PT-2.5CF,variation,PT-SSCF,5,platinum_pt_cf2_5_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cf2_5_05.webp,wc_export_order_preserved
PT-CFH50,variation,PT-CORNER-HANDLE-50,1,platinum_pt_cfh50_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cfh50_01.webp,wc_export_order_preserved
PT-CFH50,variation,PT-CORNER-HANDLE-50,2,platinum_pt_cfh50_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cfh50_02.webp,optimized_append
PT-CAH50,variation,PT-CORNER-HANDLE-50,1,platinum_pt_cah50_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cah50_01.webp,wc_export_order_preserved
PT-CRH50,variation,PT-CORNER-HANDLE-50,1,platinum_pt_crh50_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_crh50_01.webp,wc_export_order_preserved
PT-CRH50,variation,PT-CORNER-HANDLE-50,2,platinum_pt_crh50_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_crh50_02.webp,optimized_append
PT-ICA,variation,PT-90-APPLICATOR,1,platinum_pt_ica_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ica_01.webp,wc_export_order_preserved
PT-ICA,variation,PT-90-APPLICATOR,2,platinum_pt_ica_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ica_02.webp,optimized_append
PT-ICA,variation,PT-90-APPLICATOR,3,platinum_pt_ica_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ica_03.webp,optimized_append
PT-OCA,variation,PT-90-APPLICATOR,1,platinum_pt_oca_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_oca_01.webp,wc_export_order_preserved
PT-OCA,variation,PT-90-APPLICATOR,2,platinum_pt_oca_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_oca_02.webp,optimized_append
PT-OCA,variation,PT-90-APPLICATOR,3,platinum_pt_oca_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_oca_03.webp,optimized_append
PT-OCA,variation,PT-90-APPLICATOR,4,platinum_pt_oca_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_oca_04.webp,optimized_append
PT-CORNER-ROLLER,variable,,1,platinum_pt_cr_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cr_01.webp,wc_export_order_preserved
PT-CORNER-ROLLER,variable,,2,platinum_pt_cr_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cr_04.webp,wc_export_order_preserved
PT-CORNER-ROLLER,variable,,3,platinum_pt_cr_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cr_03.webp,wc_export_order_preserved
PT-CORNER-ROLLER,variable,,4,platinum_pt_cr_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cr_02.webp,wc_export_order_preserved
PT-CORNER-ROLLER,variable,,5,platinum_pt_cre_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cre_01.webp,wc_export_order_preserved
PT-CORNER-ROLLER,variable,,6,platinum_pt_cre_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cre_02.webp,wc_export_order_preserved
PT-CORNER-ROLLER,variable,,7,platinum_pt_cre_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cre_03.webp,wc_export_order_preserved
PT-CORNER-ROLLER,variable,,8,platinum_pt_cre_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cre_04.webp,wc_export_order_preserved
PT-CORNER-ROLLER,variable,,9,platinum_pt_ocr_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ocr_01.webp,wc_export_order_preserved
PT-CORNER-ROLLER,variable,,10,platinum_pt_ocr_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ocr_02.webp,wc_export_order_preserved
PT-CORNER-ROLLER,variable,,11,platinum_pt_ocr_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ocr_03.webp,wc_export_order_preserved
PT-CRE,variation,PT-CORNER-ROLLER,1,platinum_pt_cre_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cre_01.webp,wc_export_order_preserved
PT-CRE,variation,PT-CORNER-ROLLER,2,platinum_pt_cre_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cre_02.webp,optimized_append
PT-CRE,variation,PT-CORNER-ROLLER,3,platinum_pt_cre_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cre_03.webp,optimized_append
PT-CRE,variation,PT-CORNER-ROLLER,4,platinum_pt_cre_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cre_04.webp,optimized_append
PT-CR,variation,PT-CORNER-ROLLER,1,platinum_pt_cr_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cr_01.webp,wc_export_order_preserved
PT-CR,variation,PT-CORNER-ROLLER,2,platinum_pt_cr_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cr_02.webp,optimized_append
PT-CR,variation,PT-CORNER-ROLLER,3,platinum_pt_cr_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cr_03.webp,optimized_append
PT-CR,variation,PT-CORNER-ROLLER,4,platinum_pt_cr_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cr_04.webp,optimized_append
PT-OCR,variation,PT-CORNER-ROLLER,1,platinum_pt_ocr_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ocr_01.webp,wc_export_order_preserved
PT-OCR,variation,PT-CORNER-ROLLER,2,platinum_pt_ocr_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ocr_02.webp,optimized_append
PT-OCR,variation,PT-CORNER-ROLLER,3,platinum_pt_ocr_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ocr_03.webp,optimized_append
PT-FA,simple,,1,platinum_pt_fa_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_fa_01.webp,wc_export_order_preserved
PT-FA,simple,,2,platinum_pt_fa_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_fa_02.webp,wc_export_order_preserved
PT-FA,simple,,3,platinum_pt_fa_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_fa_03.webp,wc_export_order_preserved
PT-CA8,simple,,1,platinum_pt_ca8_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ca8_01.webp,wc_export_order_preserved
PT-CA8,simple,,2,platinum_pt_ca8_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ca8_02.webp,wc_export_order_preserved
PT-CA8,simple,,3,platinum_pt_ca8_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ca8_03.webp,wc_export_order_preserved
PT-CA8,simple,,4,platinum_pt_ca8_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ca8_04.webp,optimized_append
PT-BF,simple,,1,platinum_pt_bf_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_bf_01.webp,wc_export_order_preserved
PT-CP,simple,,1,platinum_pt_cp_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cp_01.webp,wc_export_order_preserved
PT-CP,simple,,2,platinum_pt_cp_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_cp_02.webp,wc_export_order_preserved
PT-FIN,simple,,1,platinum_pt_fin_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_fin_01.webp,wc_export_order_preserved
PT-EXT3IN1-1,simple,,1,platinum_pt_ext3in1_1_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ext3in1_1_01.webp,wc_export_order_preserved
PT-EXT3IN1-1,simple,,2,platinum_pt_ext3in1_1_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ext3in1_1_02.webp,optimized_append
PT-EXT3IN1-1,simple,,3,platinum_pt_ext3in1_1_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ext3in1_1_03.webp,optimized_append
PT-EBH,simple,,1,platinum_pt_ebh_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ebh_01.webp,wc_export_order_preserved
PT-EBH,simple,,2,platinum_pt_ebh_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_ebh_02.webp,optimized_append
SP-S1-A,variable,,1,surpro_s1_a_1624_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1_a_1624_01.webp,wc_export_order_preserved
SP-S1-A,variable,,2,surpro_s1_a_2030_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1_a_2030_01.webp,wc_export_order_preserved
SP-S1-A,variable,,3,surpro_s1_a_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1_a_2640_01.webp,wc_export_order_preserved
SP-S1-M,variable,,1,surpro_s1_m_1624_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1_m_1624_01.webp,wc_export_order_preserved
SP-S1-M,variable,,2,surpro_s1_m_2030_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1_m_2030_01.webp,wc_export_order_preserved
SP-S1-M,variable,,3,surpro_s1_m_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1_m_2640_01.webp,wc_export_order_preserved
SP-S1X-A,variable,,1,surpro_s1x_a_2131_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1x_a_2131_01.webp,wc_export_order_preserved
SP-S1X-A,variable,,2,surpro_s1x_a_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1x_a_2640_01.webp,wc_export_order_preserved
S1-A-1624,variation,SP-S1-A,1,surpro_s1_a_1624_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1_a_1624_01.webp,wc_export_order_preserved
S1-A-2030,variation,SP-S1-A,1,surpro_s1_a_2030_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1_a_2030_01.webp,wc_export_order_preserved
S1-A-2640,variation,SP-S1-A,1,surpro_s1_a_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1_a_2640_01.webp,wc_export_order_preserved
S1-M-1624,variation,SP-S1-M,1,surpro_s1_m_1624_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1_m_1624_01.webp,wc_export_order_preserved
S1-M-2030,variation,SP-S1-M,1,surpro_s1_m_2030_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1_m_2030_01.webp,wc_export_order_preserved
S1-M-2640,variation,SP-S1-M,1,surpro_s1_m_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1_m_2640_01.webp,wc_export_order_preserved
S1X-A-2131,variation,SP-S1X-A,1,surpro_s1x_a_2131_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1x_a_2131_01.webp,wc_export_order_preserved
SP-S1X-M,variable,,1,surpro_s1x_m_2131_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1x_m_2131_01.webp,wc_export_order_preserved
SP-S1X-M,variable,,2,surpro_s1x_m_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1x_m_2640_01.webp,wc_export_order_preserved
SP-S2-A,variable,,1,surpro_s2_a_1624_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2_a_1624_01.webp,wc_export_order_preserved
SP-S2-A,variable,,2,surpro_s2_a_2030_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2_a_2030_01.webp,wc_export_order_preserved
SP-S2-A,variable,,3,surpro_s2_a_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2_a_2640_01.webp,wc_export_order_preserved
SP-S2-M,variable,,1,surpro_s2_m_1624_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2_m_1624_01.webp,wc_export_order_preserved
SP-S2-M,variable,,2,surpro_s2_m_2030_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2_m_2030_01.webp,wc_export_order_preserved
SP-S2-M,variable,,3,surpro_s2_m_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2_m_2640_01.webp,wc_export_order_preserved
S1X-A-2640,variation,SP-S1X-A,1,surpro_s1x_a_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1x_a_2640_01.webp,wc_export_order_preserved
S1X-M-2131,variation,SP-S1X-M,1,surpro_s1x_m_2131_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1x_m_2131_01.webp,wc_export_order_preserved
S1X-M-2640,variation,SP-S1X-M,1,surpro_s1x_m_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s1x_m_2640_01.webp,wc_export_order_preserved
S2-A-1624,variation,SP-S2-A,1,surpro_s2_a_1624_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2_a_1624_01.webp,wc_export_order_preserved
S2-A-2030,variation,SP-S2-A,1,surpro_s2_a_2030_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2_a_2030_01.webp,wc_export_order_preserved
S2-A-2640,variation,SP-S2-A,1,surpro_s2_a_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2_a_2640_01.webp,wc_export_order_preserved
S2-M-1624,variation,SP-S2-M,1,surpro_s2_m_1624_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2_m_1624_01.webp,wc_export_order_preserved
SP-S2X-A,variable,,1,surpro_s2x_a_3852_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2x_a_3852_01.webp,wc_export_order_preserved
SP-S2X-A,variable,,2,surpro_s2x_a_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2x_a_2640_01.webp,wc_export_order_preserved
S2-M-2030,variation,SP-S2-M,1,surpro_s2_m_2030_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2_m_2030_01.webp,wc_export_order_preserved
S2-M-2640,variation,SP-S2-M,1,surpro_s2_m_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2_m_2640_01.webp,wc_export_order_preserved
PT-MNBH,simple,,1,platinum_pt_mnbh_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_mnbh_01.webp,wc_export_order_preserved
PT-MNBH,simple,,2,platinum_pt_mnbh_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_mnbh_02.webp,wc_export_order_preserved
PT-MNBH,simple,,3,platinum_pt_mnbh_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_mnbh_03.webp,wc_export_order_preserved
PT-AICA,simple,,1,platinum_pt_aica_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_aica_01.webp,wc_export_order_preserved
PT-AICA,simple,,2,platinum_pt_aica_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_aica_02.webp,wc_export_order_preserved
PT-AICA,simple,,3,platinum_pt_aica_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_aica_03.webp,wc_export_order_preserved
PT-TP,simple,,1,platinum_pt_tp_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_tp_01.webp,wc_export_order_preserved
PT-TP,simple,,2,platinum_pt_tp_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_tp_02.webp,wc_export_order_preserved
PT-TP,simple,,3,platinum_pt_tp_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_tp_03.webp,wc_export_order_preserved
PT-GN,simple,,1,platinum_pt_gn_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_gn_01.webp,wc_export_order_preserved
PT-GN,simple,,2,platinum_pt_gn_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/platinum_pt_gn_02.webp,wc_export_order_preserved
S2X-A-3852,variation,SP-S2X-A,1,surpro_s2x_a_3852_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2x_a_3852_01.webp,wc_export_order_preserved
S2X-A-2640,variation,SP-S2X-A,1,surpro_s2x_a_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2x_a_2640_01.webp,wc_export_order_preserved
SP-S2X-M,variable,,1,surpro_s2x_m_2131_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2x_m_2131_01.webp,wc_export_order_preserved
SP-S2X-M,variable,,2,surpro_s2x_m_2640_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/surpro_s2x_m_2640_01.webp,wc_export_order_preserved
TT-APPLICATOR-HEAD,variable,,1,tapetech_16tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_16tt_01.webp,wc_export_order_preserved
TT-APPLICATOR-HEAD,variable,,2,tapetech_16tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_16tt_02.webp,wc_export_order_preserved
